Timestamp,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,PM Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Device Status
UTC,ug/m3,,ug/m3,,,Fahrenheit,,%,,
03/03/2022 17:25,128,,133,,0,87.8,,41,,0
03/03/2022 17:40,105,,107,,0,87.6,,41,,0
03/03/2022 17:55,90,,91,,0,87.4,,41,,0
03/03/2022 18:10,88,,89,,0,87.3,,42,,0
03/03/2022 18:25,88,,88,,0,86.9,,42,,0
03/03/2022 18:40,83,,84,,0,86.5,,42,,0
03/03/2022 18:55,83,,83,,0,86.2,,42,,8
03/03/2022 19:10,87,,87,,0,86.2,,43,,0
03/03/2022 19:25,90,,90,,0,85.8,,43,,0
03/03/2022 19:40,94,,94,,0,85.5,,43,,0
03/03/2022 19:55,89,,89,,0,85.3,,44,,0
03/03/2022 20:10,87,,87,,0,84.9,,45,,0
03/03/2022 20:25,86,,87,,0,84.6,,45,,0
03/03/2022 20:40,88,,88,,0,84.4,,45,,0
03/03/2022 20:55,92,,93,,0,84.2,,45,,0
03/03/2022 21:10,93,,94,,0,83.8,,45,,0
03/03/2022 21:25,87,,88,,0,83.7,,44,,0
03/03/2022 21:40,89,,90,,0,83.5,,44,,0
03/03/2022 21:55,90,,91,,0,83.5,,44,,0
03/03/2022 22:10,84,,85,,0,83.1,,45,,0
03/03/2022 22:25,78,,79,,0,82.9,,44,,0
03/03/2022 22:40,72,,73,,0,82.9,,44,,0
03/03/2022 22:55,69,,70,,0,82.8,,44,,0
03/03/2022 23:10,70,,70,,0,82.6,,45,,0
03/03/2022 23:25,72,,73,,0,82.4,,46,,0
03/03/2022 23:40,74,,74,,0,82.4,,46,,0
03/03/2022 23:55,79,,80,,0,82.2,,46,,0
03/04/2022 00:10,112,,113,,0,82.0,,46,,0
03/04/2022 00:25,127,,129,,0,82.0,,47,,0
03/04/2022 00:40,172,,180,,0,81.9,,48,,0
