Country,Serial Number,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),Temperature (Celsius),Relative Humidity (%),Time Delta,Entry Count
India,81432147055,IITK44_Daliganj,03/01/2022 21:00,80.927044,26.869978,False,70.0,74.25,,74.5,74.5,,685.0,793.0,796.0,796.0,796.2,0.56,21.8,55.0,15.0,4.0
India,81432147055,IITK44_Daliganj,03/01/2022 22:00,80.927044,26.869978,False,81.5,86.5,,86.5,86.5,,799.5,925.2,928.5,928.8,929.2,0.56,21.4,58.2,15.0,4.0
India,81432147055,IITK44_Daliganj,03/01/2022 23:00,80.927044,26.869978,False,84.25,89.5,,89.75,89.75,,827.5,958.0,961.8,962.2,962.2,0.56,21.1,58.2,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 00:00,80.927044,26.869978,False,151.25,161.75,,163.0,163.75,,1481.5,1718.5,1726.8,1727.8,1728.2,0.56,21.2,58.7,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 01:00,80.927044,26.869978,False,107.25,113.5,,113.5,113.75,,1047.0,1212.0,1216.2,1216.8,1217.0,0.56,21.9,54.8,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 02:00,80.927044,26.869978,False,107.5,114.75,,115.25,115.75,,1035.5,1201.0,1206.5,1207.0,1207.2,0.57,22.7,51.7,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 03:00,80.927044,26.869978,False,83.25,88.25,,88.5,88.5,,791.0,915.8,919.2,919.5,920.2,0.57,24.9,45.8,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 04:00,80.927044,26.869978,False,98.25,104.25,,104.5,104.5,,912.5,1056.5,1060.8,1060.8,1061.0,0.57,27.6,41.0,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 05:00,80.927044,26.869978,False,55.5,58.75,,58.75,58.75,,508.0,588.2,590.5,590.5,590.8,0.56,29.1,37.5,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 06:00,80.927044,26.869978,False,73.25,77.5,,77.5,77.75,,664.8,769.8,772.5,772.5,773.0,0.55,30.5,36.2,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 07:00,80.927044,26.869978,False,58.75,62.25,,62.5,62.5,,528.0,611.2,613.5,613.5,614.0,0.54,31.7,34.5,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 08:00,80.927044,26.869978,False,40.67,43.0,,43.0,43.0,,363.7,420.7,422.3,422.3,422.3,0.55,32.5,33.3,15.0,3.0
India,81432147055,IITK44_Daliganj,03/02/2022 09:00,80.927044,26.869978,False,36.0,38.0,,38.0,38.0,,320.5,371.0,372.5,372.5,372.5,0.54,33.1,32.0,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 10:00,80.927044,26.869978,False,33.33,35.33,,35.33,35.33,,297.0,344.3,345.3,345.3,345.3,0.55,32.9,32.0,15.0,3.0
India,81432147055,IITK44_Daliganj,03/02/2022 11:00,80.927044,26.869978,False,30.5,32.0,,32.0,32.0,,271.8,315.0,316.0,316.0,316.0,0.55,31.9,32.0,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 12:00,80.927044,26.869978,False,46.0,48.5,,48.5,48.5,,420.5,486.8,488.2,488.5,488.5,0.55,29.8,38.8,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 13:00,80.927044,26.869978,False,68.75,72.75,,72.75,72.75,,630.5,730.0,732.5,732.8,732.8,0.56,29.2,40.2,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 14:00,80.927044,26.869978,False,67.75,72.0,,72.0,72.0,,624.0,722.2,724.5,724.5,725.0,0.55,29.2,41.0,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 15:00,80.927044,26.869978,False,76.5,81.0,,81.0,81.0,,705.5,816.0,819.2,819.2,819.2,0.54,28.4,42.8,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 16:00,80.927044,26.869978,False,74.0,78.25,,78.5,78.5,,691.5,800.2,803.2,803.5,803.5,0.55,27.0,45.2,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 17:00,80.927044,26.869978,False,78.75,83.25,,83.25,83.25,,737.5,854.0,857.2,857.5,857.8,0.56,26.0,48.0,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 18:00,80.927044,26.869978,False,76.75,81.0,,81.0,81.0,,723.2,837.0,840.2,840.2,840.2,0.55,26.0,47.5,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 19:00,80.927044,26.869978,False,74.0,78.0,,78.25,78.5,,701.8,812.5,815.2,815.5,815.5,0.56,25.0,50.3,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 20:00,80.927044,26.869978,False,68.5,72.5,,72.5,72.5,,656.5,760.0,762.5,762.8,763.0,0.56,24.0,52.8,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 21:00,80.927044,26.869978,False,72.0,76.75,,77.0,77.0,,701.2,811.8,814.8,815.0,815.5,0.56,22.4,55.8,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 22:00,80.927044,26.869978,False,107.0,113.25,,113.25,113.5,,1042.8,1206.5,1211.0,1211.2,1211.2,0.56,22.1,58.2,15.0,4.0
India,81432147055,IITK44_Daliganj,03/02/2022 23:00,80.927044,26.869978,False,97.25,103.5,,103.75,104.0,,947.0,1097.0,1101.2,1101.8,1101.8,0.57,22.0,58.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 00:00,80.925066,26.893639,False,76.25,81.0,,81.25,81.25,,699.0,809.2,812.5,812.5,812.5,0.6,18.6,62.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 01:00,80.925066,26.893639,False,93.75,99.5,,99.5,100.0,,850.8,984.8,988.8,988.8,988.8,0.6,19.8,59.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 02:00,80.925066,26.893639,False,84.0,89.25,,89.25,89.25,,714.0,826.5,829.5,829.5,829.8,0.58,27.7,42.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 03:00,80.925066,26.893639,False,82.0,87.0,,87.0,87.0,,659.0,762.8,765.0,765.8,765.8,0.57,34.5,32.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 04:00,80.925066,26.893639,False,76.25,81.0,,81.0,81.0,,603.8,699.0,701.8,702.0,702.0,0.57,35.9,30.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 05:00,80.925066,26.893639,False,42.25,45.25,,45.25,45.25,,340.5,394.2,395.8,395.8,395.8,0.58,34.6,30.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 06:00,80.925066,26.893639,False,30.0,31.75,,31.75,32.0,,238.8,276.5,277.8,277.8,277.8,0.58,34.3,28.3,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 07:00,80.925066,26.893639,False,30.75,33.0,,33.0,33.25,,245.8,285.0,286.2,286.5,286.5,0.58,35.3,27.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 08:00,80.925066,26.893639,False,25.75,27.25,,27.75,27.75,,203.8,236.2,237.2,237.2,237.2,0.58,35.3,26.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 09:00,80.925066,26.893639,False,23.5,25.25,,25.5,25.75,,183.5,212.8,214.0,214.0,214.2,0.59,36.5,24.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 11:00,80.925066,26.893639,False,27.67,30.0,,30.0,30.67,,229.0,266.0,267.7,267.7,267.7,0.6,30.7,31.3,15.0,3.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 12:00,80.925066,26.893639,False,33.0,35.25,,35.25,35.25,,276.2,320.2,321.2,321.2,321.2,0.58,28.6,35.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 13:00,80.925066,26.893639,False,66.75,71.75,,72.5,73.25,,566.2,658.0,661.8,662.2,662.2,0.61,26.6,39.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 14:00,80.925066,26.893639,False,78.5,83.25,,84.0,84.25,,672.8,779.8,783.0,783.5,783.8,0.6,25.7,42.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 15:00,80.925066,26.893639,False,87.75,93.5,,93.75,94.0,,761.5,882.5,886.2,886.8,886.8,0.6,24.6,46.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 16:00,80.925066,26.893639,False,94.25,99.75,,100.25,100.25,,824.5,954.5,958.2,958.5,959.0,0.6,23.7,48.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 17:00,80.925066,26.893639,False,87.25,92.25,,92.5,92.5,,773.2,895.0,898.2,898.5,898.5,0.59,22.4,52.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 18:00,80.925066,26.893639,False,81.5,86.25,,86.25,86.25,,724.0,838.2,841.2,841.5,842.0,0.58,21.8,53.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 19:00,80.925066,26.893639,False,70.0,74.0,,74.0,74.0,,626.2,724.8,727.2,727.2,727.8,0.58,21.2,54.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 20:00,80.925066,26.893639,False,70.0,74.5,,74.5,74.5,,630.2,729.2,732.0,732.2,732.2,0.59,20.8,54.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 21:00,80.925066,26.893639,False,74.5,78.75,,79.0,79.0,,672.0,778.0,780.8,780.8,781.2,0.59,20.2,55.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 22:00,80.925066,26.893639,False,81.0,85.75,,86.0,86.0,,732.8,848.2,851.2,851.5,851.8,0.59,19.9,56.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/01/2022 23:00,80.925066,26.893639,False,89.5,95.0,,95.0,95.0,,813.0,941.2,944.5,945.2,945.2,0.59,19.4,58.2,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 00:00,80.925066,26.893639,False,89.0,94.5,,94.5,94.75,,813.2,941.5,945.0,945.2,945.5,0.6,19.0,59.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 01:00,80.925066,26.893639,False,211.0,224.0,,225.0,225.33,,1913.7,2216.0,2225.3,2226.0,2226.7,0.6,19.6,58.3,15.0,3.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 02:00,80.925066,26.893639,False,163.0,172.75,,173.0,173.25,,1395.8,1615.5,1621.5,1622.0,1622.2,0.59,27.0,40.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 03:00,80.925066,26.893639,False,119.5,127.0,,127.5,127.5,,967.5,1120.5,1124.5,1125.2,1125.2,0.59,33.9,31.2,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 04:00,80.925066,26.893639,False,82.25,87.0,,87.0,87.0,,644.8,746.2,749.2,749.2,749.2,0.59,37.0,26.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 05:00,80.925066,26.893639,False,64.5,68.5,,68.75,68.75,,514.0,594.8,597.2,597.5,597.8,0.59,35.1,27.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 06:00,80.925066,26.893639,False,48.25,51.25,,51.25,51.25,,385.8,446.8,448.2,448.5,448.5,0.58,35.4,27.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 07:00,80.925066,26.893639,False,44.0,46.75,,46.75,46.75,,348.2,403.0,404.8,405.0,405.0,0.57,35.8,26.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 08:00,80.925066,26.893639,False,38.5,40.5,,40.5,40.5,,304.0,352.0,353.0,353.2,353.2,0.57,35.6,26.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 09:00,80.925066,26.893639,False,34.67,36.67,,36.67,36.67,,276.7,320.3,321.3,321.3,321.3,0.57,35.6,25.7,15.0,3.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 10:00,80.925066,26.893639,False,31.0,32.75,,32.75,33.0,,247.2,286.5,287.5,287.8,287.8,0.57,34.6,27.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 12:00,80.925066,26.893639,False,40.25,43.5,,43.5,43.75,,340.2,394.8,396.0,396.2,396.2,0.59,28.9,37.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 13:00,80.925066,26.893639,False,57.75,61.75,,62.0,62.5,,490.5,568.8,571.5,571.8,572.0,0.6,27.2,42.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 14:00,80.925066,26.893639,False,75.75,80.5,,80.75,80.75,,647.8,750.5,753.5,753.5,753.8,0.6,26.2,45.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 15:00,80.925066,26.893639,False,74.25,79.25,,79.5,80.25,,641.2,743.0,746.5,746.8,747.2,0.6,25.3,47.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 16:00,80.925066,26.893639,False,78.75,83.5,,83.5,83.75,,685.5,793.5,796.5,797.0,797.0,0.6,24.4,49.8,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 17:00,80.925066,26.893639,False,85.5,90.5,,90.75,91.0,,753.0,871.5,875.2,875.5,875.5,0.6,23.1,53.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 18:00,80.925066,26.893639,False,82.75,87.75,,87.75,87.75,,734.2,850.0,853.2,853.8,853.8,0.6,22.1,55.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 19:00,80.925066,26.893639,False,77.67,82.67,,82.67,82.67,,692.3,801.3,804.3,805.0,805.3,0.6,22.0,55.0,15.0,3.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 20:00,80.925066,26.893639,False,81.0,85.75,,86.25,86.25,,721.8,835.8,839.2,839.5,839.5,0.6,21.5,56.2,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 21:00,80.925066,26.893639,False,87.75,93.25,,93.25,93.75,,787.8,912.2,916.0,916.2,916.2,0.6,20.6,58.5,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 22:00,80.925066,26.893639,False,85.75,91.0,,91.5,91.5,,775.0,897.8,901.2,901.5,902.2,0.6,20.0,60.0,15.0,4.0
India,81432147057,IITK47_Fazullaganj,03/02/2022 23:00,80.925066,26.893639,False,87.5,93.25,,93.5,93.75,,790.8,916.0,920.2,920.5,920.5,0.61,20.1,59.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 00:00,80.873426,26.755867,False,51.5,54.0,,54.0,54.0,,508.0,591.0,593.2,593.5,593.5,0.57,19.7,58.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 01:00,80.873426,26.755867,False,65.5,69.0,,69.0,69.0,,649.8,755.8,759.0,759.0,759.2,0.57,19.5,58.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 02:00,80.873426,26.755867,False,71.75,75.0,,75.0,75.5,,693.8,807.2,810.5,810.5,810.8,0.58,22.2,53.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 03:00,80.873426,26.755867,False,69.0,72.25,,72.25,72.25,,641.2,746.0,749.0,749.2,749.5,0.56,26.9,45.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 04:00,80.873426,26.755867,False,53.0,55.25,,55.25,55.25,,485.5,564.8,567.0,567.0,567.2,0.56,28.0,42.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 05:00,80.873426,26.755867,False,29.25,30.75,,30.75,30.75,,266.2,310.0,311.0,311.0,311.0,0.56,29.7,37.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 06:00,80.873426,26.755867,False,27.75,29.25,,29.25,29.25,,252.2,293.0,294.5,294.5,294.8,0.56,30.3,36.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 07:00,80.873426,26.755867,False,25.25,26.5,,26.5,26.5,,229.0,266.8,267.8,267.8,267.8,0.55,30.2,34.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 08:00,80.873426,26.755867,False,18.5,19.25,,19.25,19.25,,167.5,194.8,195.8,195.8,195.8,0.56,29.4,31.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 09:00,80.873426,26.755867,False,17.5,18.5,,18.5,18.5,,159.2,185.2,186.2,186.2,186.2,0.55,29.3,30.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 10:00,80.873426,26.755867,False,20.75,21.75,,21.75,21.75,,188.8,219.8,220.8,220.8,220.8,0.55,28.6,33.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 11:00,80.873426,26.755867,False,26.5,28.0,,28.0,28.0,,244.8,284.8,286.0,286.0,286.2,0.56,27.8,36.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 12:00,80.873426,26.755867,False,25.5,27.0,,27.0,27.0,,238.0,277.2,278.2,278.2,278.2,0.56,26.5,40.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 13:00,80.873426,26.755867,False,33.25,35.25,,35.25,35.25,,316.0,367.5,369.2,369.2,369.5,0.58,25.6,44.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 14:00,80.873426,26.755867,False,43.0,45.25,,45.25,45.25,,407.0,473.5,475.5,475.8,475.8,0.57,25.0,44.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 15:00,80.873426,26.755867,False,60.5,63.25,,63.25,63.25,,572.2,665.8,668.2,668.5,668.8,0.56,24.3,45.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 16:00,80.873426,26.755867,False,68.75,72.5,,72.5,72.5,,660.0,767.5,770.8,771.0,771.0,0.55,23.5,48.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 17:00,80.873426,26.755867,False,66.25,69.75,,69.75,69.75,,639.8,744.0,747.2,747.2,747.5,0.55,22.7,50.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 18:00,80.873426,26.755867,False,73.75,77.75,,77.75,77.75,,717.2,834.0,837.0,837.8,838.0,0.56,22.0,53.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 19:00,80.873426,26.755867,False,70.0,73.5,,73.5,73.75,,679.2,790.2,793.5,793.5,794.0,0.56,21.9,54.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 20:00,80.873426,26.755867,False,70.75,74.25,,74.25,74.25,,688.5,801.0,804.0,804.2,804.5,0.56,21.6,54.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 21:00,80.873426,26.755867,False,90.0,94.5,,94.5,94.5,,881.0,1024.5,1028.8,1029.2,1029.8,0.56,20.8,56.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 22:00,80.873426,26.755867,False,82.5,86.5,,86.5,86.5,,805.5,937.0,941.0,941.2,941.8,0.56,21.1,55.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/01/2022 23:00,80.873426,26.755867,False,82.0,86.25,,86.25,86.25,,811.2,944.0,947.5,948.5,948.5,0.56,20.1,58.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 00:00,80.873426,26.755867,False,86.25,90.75,,90.75,90.75,,854.8,994.5,998.5,999.0,999.0,0.57,19.4,58.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 01:00,80.873426,26.755867,False,93.0,97.25,,97.5,97.5,,919.5,1069.8,1074.0,1074.5,1074.8,0.57,19.4,57.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 02:00,80.873426,26.755867,False,82.25,86.25,,86.25,86.25,,791.0,920.2,924.2,924.5,924.5,0.57,22.8,49.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 03:00,80.873426,26.755867,False,70.0,73.25,,73.25,73.25,,642.2,747.2,750.5,750.5,750.5,0.56,27.6,41.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 04:00,80.873426,26.755867,False,56.25,58.75,,58.75,58.75,,511.5,595.0,597.5,597.8,597.8,0.57,29.6,37.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 05:00,80.873426,26.755867,False,47.5,50.25,,50.25,50.25,,430.2,501.0,503.0,503.0,503.2,0.57,30.5,35.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 06:00,80.873426,26.755867,False,46.25,48.5,,48.5,48.5,,415.5,483.2,485.5,486.0,486.0,0.56,30.9,33.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 07:00,80.873426,26.755867,False,43.25,45.25,,45.25,45.25,,390.5,454.2,456.2,456.2,456.2,0.56,30.7,33.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 08:00,80.873426,26.755867,False,32.5,34.25,,34.25,34.25,,293.2,341.2,342.2,342.2,342.5,0.56,30.6,32.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 09:00,80.873426,26.755867,False,37.5,39.25,,39.25,39.25,,338.5,394.0,395.5,395.5,395.8,0.56,30.2,35.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 10:00,80.873426,26.755867,False,36.5,38.5,,39.0,39.0,,329.2,384.2,386.2,386.8,386.8,0.56,29.6,37.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 11:00,80.873426,26.755867,False,35.25,39.0,,40.5,41.5,,315.8,372.2,376.8,377.5,377.5,0.58,28.7,38.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 12:00,80.873426,26.755867,False,39.5,41.5,,41.75,41.75,,366.5,426.5,428.2,428.5,428.8,0.57,27.6,41.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 13:00,80.873426,26.755867,False,54.25,56.75,,56.75,56.75,,504.2,586.5,589.2,589.2,589.2,0.57,26.6,45.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 14:00,80.873426,26.755867,False,72.5,76.0,,76.0,76.0,,681.0,792.0,795.2,795.5,795.8,0.56,25.6,48.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 15:00,80.873426,26.755867,False,75.75,79.25,,79.5,79.5,,718.8,836.0,839.2,839.5,840.0,0.56,24.5,51.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 16:00,80.873426,26.755867,False,95.0,99.5,,100.0,100.0,,906.5,1054.8,1059.2,1059.5,1060.0,0.58,23.7,52.8,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 17:00,80.873426,26.755867,False,73.0,76.5,,76.5,76.5,,699.2,813.5,817.0,817.0,817.5,0.57,23.1,53.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 18:00,80.873426,26.755867,False,79.0,84.25,,85.25,86.0,,751.8,878.0,884.2,884.8,885.2,0.58,23.0,54.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 19:00,80.873426,26.755867,False,82.0,86.0,,86.0,86.0,,789.2,918.0,921.8,922.2,922.2,0.56,22.4,55.5,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 20:00,80.873426,26.755867,False,91.25,96.0,,96.0,96.25,,888.5,1033.8,1037.8,1038.0,1038.2,0.57,21.8,56.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 21:00,80.873426,26.755867,False,101.25,106.25,,106.5,106.5,,984.5,1145.5,1149.8,1150.5,1150.8,0.57,21.5,57.0,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 22:00,80.873426,26.755867,False,93.75,98.75,,98.75,98.75,,916.0,1065.5,1070.0,1070.5,1070.8,0.57,21.4,57.2,15.0,4.0
India,81432147060,IITK48_Shanti Nagar,03/02/2022 23:00,80.873426,26.755867,False,90.75,95.25,,95.5,95.5,,884.2,1029.0,1033.0,1033.5,1033.5,0.57,21.3,58.0,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 00:00,80.866739,26.814344,False,57.0,59.75,,59.75,59.75,,534.0,626.2,629.2,629.8,629.8,0.54,19.0,59.5,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 01:00,80.866739,26.814344,False,66.25,69.5,,69.5,69.5,,617.2,723.5,727.0,727.2,727.2,0.54,19.4,59.0,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 02:00,80.866739,26.814344,False,73.5,77.25,,77.25,77.25,,668.0,782.8,786.5,786.8,787.5,0.54,22.5,53.2,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 03:00,80.866739,26.814344,False,78.75,82.5,,82.5,82.5,,692.2,811.2,815.0,815.5,815.8,0.53,26.2,47.0,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 04:00,80.866739,26.814344,False,74.0,77.75,,77.75,77.75,,631.5,739.8,743.5,743.5,743.8,0.53,30.0,41.0,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 05:00,80.866739,26.814344,False,35.25,37.0,,37.0,37.0,,293.5,343.8,345.5,345.5,345.5,0.53,32.6,34.8,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 06:00,80.866739,26.814344,False,30.25,31.75,,31.75,31.75,,250.0,293.0,294.5,294.5,294.5,0.52,33.7,33.0,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 07:00,80.866739,26.814344,False,21.5,22.75,,22.75,22.75,,177.5,208.0,209.2,209.2,209.2,0.52,34.6,29.8,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 08:00,80.866739,26.814344,False,20.0,21.0,,21.0,21.0,,164.5,192.8,193.5,193.5,193.8,0.52,34.9,28.2,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 09:00,80.866739,26.814344,False,20.75,21.75,,21.75,21.75,,169.8,199.5,200.5,200.5,200.5,0.52,34.2,29.2,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 10:00,80.866739,26.814344,False,21.25,22.5,,22.5,22.5,,178.8,209.2,210.2,210.2,210.2,0.52,33.0,30.8,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 11:00,80.866739,26.814344,False,23.5,24.5,,24.5,24.5,,198.5,232.5,233.8,234.0,234.0,0.52,31.0,33.5,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 12:00,80.866739,26.814344,False,32.25,34.5,,34.5,34.5,,280.2,328.5,330.0,330.0,330.0,0.54,29.0,37.5,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 14:00,80.866739,26.814344,False,58.5,61.25,,61.25,61.25,,516.0,604.2,607.5,607.8,607.8,0.54,26.4,41.5,15.0,4.0
India,81432147061,IITK49_Para,03/01/2022 15:00,80.866739,26.814344,False,69.25,72.75,,72.75,72.75,,613.8,719.0,722.5,722.5,723.0,0.54,25.6,44.0,15.0,4.0
