Serial Number,Timestamp (UTC),Longitude,Latitude,PM1.0 (ug/m3),PM2.5 (ug/m3),PM4.0 (ug/m3),PM10 (ug/m3),PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status
81432039053,10/06/2021 13:35,-78.93799635,36.00350901,6,7,7,7,48,56,56,56,56,0.44,0.0,25.7,76,0.0
81432039050,10/06/2021 13:36,-78.93806341,36.00346491,4,4,4,4,29,34,34,34,34,0.5,0.0,24.6,39,0.0
81432039072,10/06/2021 13:40,-78.938232,36.001427,7,8,8,8,55,64,64,64,64,0.51,0.0,26.1,74,0.0
81432039074,10/06/2021 13:42,-78.93817,36.0036,7,7,7,7,52,61,61,61,61,0.53,0.0,26.2,74,0.0
81432039053,10/06/2021 13:50,-78.93799635,36.00350901,6,6,6,6,45,52,53,53,53,0.44,0.0,26.8,73,0.0
81432039050,10/06/2021 13:51,-78.93806341,36.00346491,4,4,4,4,29,34,34,34,34,0.5,0.0,24.7,39,0.0
81432039072,10/06/2021 13:55,-78.938232,36.001427,7,7,7,7,50,59,59,59,59,0.5,0.0,27.3,72,0.0
81432039074,10/06/2021 13:57,-78.93817,36.0036,6,7,7,7,47,56,56,56,56,0.54,0.0,27.4,71,0.0
81432039053,10/06/2021 14:05,-78.93799635,36.00350901,5,5,5,5,39,45,45,46,46,0.44,0.0,28.0,70,0.0
81432039050,10/06/2021 14:06,-78.93806341,36.00346491,3,4,4,4,26,31,31,31,31,0.5,0.0,24.7,39,0.0
81432039072,10/06/2021 14:10,-78.938232,36.001427,6,6,6,6,41,48,48,48,48,0.5,0.0,28.6,68,0.0
81432039074,10/06/2021 14:12,-78.93817,36.0036,5,6,6,6,39,46,46,46,46,0.53,0.0,28.6,67,0.0
81432039053,10/06/2021 14:20,-78.93799635,36.00350901,4,5,5,5,33,38,38,38,38,0.44,0.0,28.7,67,0.0
81432039050,10/06/2021 14:21,-78.93806341,36.00346491,3,3,3,3,23,27,27,27,27,0.5,0.0,25.2,38,0.0
81432039072,10/06/2021 14:25,-78.938232,36.001427,5,6,6,6,38,45,45,45,45,0.51,0.0,29.1,65,0.0
81432039074,10/06/2021 14:27,-78.93817,36.0036,5,5,5,5,36,43,43,43,43,0.52,0.0,29.0,65,0.0
81432039053,10/06/2021 14:35,-78.93799635,36.00350901,4,4,4,4,30,34,35,35,35,0.45,0.0,29.1,66,0.0
81432039050,10/06/2021 14:36,-78.93806341,36.00346491,3,3,3,3,22,26,26,26,26,0.5,0.0,25.6,38,0.0
81432039072,10/06/2021 14:40,-78.938232,36.001427,5,5,5,5,33,38,39,39,39,0.51,0.0,29.8,64,0.0
81432039074,10/06/2021 14:42,-78.93817,36.0036,4,4,4,4,29,34,34,34,34,0.5,0.0,29.9,63,0.0
81432039053,10/06/2021 14:50,-78.93799635,36.00350901,3,3,3,3,21,25,25,25,25,0.46,0.0,30.2,63,0.0
81432039050,10/06/2021 14:51,-78.93806341,36.00346491,2,2,2,2,18,21,21,21,21,0.51,0.0,25.8,37,0.0
81432039072,10/06/2021 14:55,-78.938232,36.001427,3,3,3,3,22,26,26,26,26,0.49,0.0,30.6,61,0.0
81432039074,10/06/2021 14:57,-78.93817,36.0036,3,3,3,3,21,24,24,24,24,0.51,0.0,30.4,60,0.0
81432039053,10/06/2021 15:05,-78.93799635,36.00350901,2,2,2,2,14,16,16,16,16,0.43,0.0,30.4,61,0.0
81432039050,10/06/2021 15:06,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.5,0.0,25.9,37,0.0
81432039072,10/06/2021 15:10,-78.938232,36.001427,2,2,2,2,16,19,19,19,19,0.5,0.0,30.4,60,0.0
81432039074,10/06/2021 15:12,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.5,0.0,30.3,60,0.0
81432039053,10/06/2021 15:20,-78.93799635,36.00350901,2,2,2,2,12,14,14,15,15,0.42,0.0,30.3,61,0.0
81432039050,10/06/2021 15:21,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.49,0.0,25.6,37,0.0
81432039072,10/06/2021 15:25,-78.938232,36.001427,2,2,2,2,16,19,19,19,19,0.5,0.0,30.3,60,0.0
81432039074,10/06/2021 15:27,-78.93817,36.0036,2,2,2,2,16,18,18,18,18,0.5,0.0,30.2,60,0.0
81432039053,10/06/2021 15:35,-78.93799635,36.00350901,2,2,2,2,13,15,15,15,15,0.42,0.0,30.4,61,0.0
81432039050,10/06/2021 15:36,-78.93806341,36.00346491,1,1,1,1,10,12,12,12,12,0.48,0.0,25.6,37,0.0
81432039072,10/06/2021 15:40,-78.938232,36.001427,2,2,2,2,16,19,19,19,19,0.47,0.0,30.6,60,0.0
81432039074,10/06/2021 15:42,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.49,0.0,30.6,59,0.0
81432039053,10/06/2021 15:50,-78.93799635,36.00350901,2,2,2,2,13,15,15,15,15,0.41,0.0,30.8,60,0.0
81432039050,10/06/2021 15:51,-78.93806341,36.00346491,1,1,1,1,10,12,12,12,12,0.46,0.0,25.6,37,0.0
81432039072,10/06/2021 15:55,-78.938232,36.001427,2,2,2,2,16,19,19,19,19,0.46,0.0,31.0,58,0.0
81432039074,10/06/2021 15:57,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.49,0.0,30.9,58,0.0
81432039053,10/06/2021 16:05,-78.93799635,36.00350901,2,2,2,2,12,14,15,15,15,0.41,0.0,30.8,59,0.0
81432039050,10/06/2021 16:06,-78.93806341,36.00346491,1,1,1,1,10,11,12,12,12,0.46,0.0,25.7,37,0.0
81432039072,10/06/2021 16:10,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.45,0.0,31.2,58,0.0
81432039074,10/06/2021 16:12,-78.93817,36.0036,2,2,2,2,15,18,18,18,18,0.49,0.0,31.1,57,0.0
81432039053,10/06/2021 16:20,-78.93799635,36.00350901,2,2,2,2,12,13,13,14,14,0.41,0.0,31.2,58,0.0
81432039050,10/06/2021 16:21,-78.93806341,36.00346491,1,1,1,1,10,12,12,12,12,0.47,0.0,25.7,37,0.0
81432039072,10/06/2021 16:25,-78.938232,36.001427,2,2,2,2,14,16,16,16,16,0.45,0.0,31.7,56,0.0
81432039074,10/06/2021 16:27,-78.93817,36.0036,2,2,2,2,14,16,16,16,16,0.49,0.0,31.5,55,0.0
81432039053,10/06/2021 16:35,-78.93799635,36.00350901,1,1,1,1,9,10,11,11,11,0.41,0.0,31.4,56,0.0
81432039050,10/06/2021 16:36,-78.93806341,36.00346491,1,1,1,1,9,10,10,10,10,0.46,0.0,25.7,37,0.0
81432039072,10/06/2021 16:40,-78.938232,36.001427,2,2,2,2,11,13,13,13,13,0.46,0.0,31.7,55,0.0
81432039074,10/06/2021 16:42,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.48,0.0,31.5,54,0.0
81432039053,10/06/2021 16:50,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.42,0.0,31.5,56,0.0
81432039050,10/06/2021 16:51,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.46,0.0,25.7,37,0.0
81432039072,10/06/2021 16:55,-78.938232,36.001427,2,2,2,2,13,15,15,15,15,0.46,0.0,31.9,54,0.0
81432039074,10/06/2021 16:57,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.46,0.0,31.9,53,0.0
81432039053,10/06/2021 17:05,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.42,0.0,31.9,54,0.0
81432039050,10/06/2021 17:06,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.46,0.0,25.7,37,0.0
81432039072,10/06/2021 17:10,-78.938232,36.001427,2,2,2,2,12,14,14,14,14,0.47,0.0,32.5,52,0.0
81432039074,10/06/2021 17:12,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.46,0.0,32.3,51,0.0
81432039053,10/06/2021 17:20,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.42,0.0,32.0,53,0.0
81432039050,10/06/2021 17:21,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.44,0.0,25.7,37,0.0
81432039072,10/06/2021 17:25,-78.938232,36.001427,2,2,2,2,12,14,14,14,14,0.45,0.0,32.5,52,0.0
81432039074,10/06/2021 17:27,-78.93817,36.0036,2,2,2,2,13,15,15,15,15,0.46,0.0,32.4,51,0.0
81432039053,10/06/2021 17:35,-78.93799635,36.00350901,1,1,1,1,10,12,12,12,12,0.41,0.0,32.4,52,0.0
81432039050,10/06/2021 17:36,-78.93806341,36.00346491,1,1,1,1,8,10,10,10,10,0.44,0.0,25.8,37,0.0
81432039072,10/06/2021 17:40,-78.938232,36.001427,2,2,2,2,12,14,15,15,15,0.43,0.0,33.4,49,0.0
81432039074,10/06/2021 17:42,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.47,0.0,33.6,47,0.0
81432039053,10/06/2021 17:50,-78.93799635,36.00350901,1,1,1,1,8,10,10,10,10,0.42,0.0,33.6,47,0.0
81432039050,10/06/2021 17:51,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.43,0.0,25.8,37,0.0
81432039072,10/06/2021 17:55,-78.938232,36.001427,2,2,2,2,11,13,13,13,13,0.45,0.0,34.1,46,0.0
81432039074,10/06/2021 17:57,-78.93817,36.0036,2,2,2,2,11,13,13,13,13,0.46,0.0,34.3,44,0.0
81432039053,10/06/2021 18:05,-78.93799635,36.00350901,1,1,1,1,9,10,10,10,10,0.43,0.0,34.1,47,0.0
81432039050,10/06/2021 18:06,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.42,0.0,25.8,37,0.0
81432039072,10/06/2021 18:10,-78.938232,36.001427,2,2,2,2,11,13,13,13,13,0.46,0.0,35.2,44,0.0
81432039074,10/06/2021 18:12,-78.93817,36.0036,2,2,2,2,11,13,13,13,13,0.46,0.0,,,8.0
81432039053,10/06/2021 18:20,-78.93799635,36.00350901,1,1,1,1,8,10,10,10,10,0.42,0.0,35.2,45,0.0
81432039050,10/06/2021 18:21,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.43,0.0,25.8,37,0.0
81432039072,10/06/2021 18:25,-78.938232,36.001427,2,2,2,2,11,13,13,13,13,0.45,0.0,36.3,42,0.0
81432039074,10/06/2021 18:27,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.47,0.0,36.9,40,0.0
81432039053,10/06/2021 18:35,-78.93799635,36.00350901,1,1,1,1,9,10,10,10,10,0.42,0.0,35.7,43,0.0
81432039050,10/06/2021 18:36,-78.93806341,36.00346491,1,1,1,1,8,10,10,10,10,0.45,0.0,25.9,37,0.0
81432039072,10/06/2021 18:40,-78.938232,36.001427,2,2,2,2,11,13,13,13,13,0.44,0.0,36.2,41,0.0
81432039074,10/06/2021 18:42,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.47,0.0,36.2,40,0.0
81432039053,10/06/2021 18:50,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.43,0.0,34.8,44,0.0
81432039050,10/06/2021 18:51,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.44,0.0,25.8,37,0.0
81432039072,10/06/2021 18:55,-78.938232,36.001427,2,2,2,2,12,14,14,14,14,0.44,0.0,34.8,44,0.0
81432039074,10/06/2021 18:57,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.46,0.0,34.7,43,0.0
81432039053,10/06/2021 19:05,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.42,0.0,33.6,47,0.0
81432039050,10/06/2021 19:06,-78.93806341,36.00346491,1,1,1,1,8,10,10,10,10,0.45,0.0,25.8,37,0.0
81432039072,10/06/2021 19:10,-78.938232,36.001427,2,2,2,2,12,14,14,14,14,0.45,0.0,33.5,46,0.0
81432039074,10/06/2021 19:12,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.46,0.0,33.8,45,0.0
81432039053,10/06/2021 19:20,-78.93799635,36.00350901,1,1,1,1,9,10,10,10,10,0.42,0.0,34.3,45,0.0
81432039050,10/06/2021 19:21,-78.93806341,36.00346491,1,1,1,1,8,10,10,10,10,0.45,0.0,25.8,37,0.0
81432039072,10/06/2021 19:25,-78.938232,36.001427,2,2,2,2,12,14,14,14,14,0.45,0.0,35.3,43,0.0
81432039074,10/06/2021 19:27,-78.93817,36.0036,2,2,2,2,11,13,13,13,13,0.46,0.0,36.5,40,0.0
81432039053,10/06/2021 19:35,-78.93799635,36.00350901,1,1,1,1,9,10,10,10,10,0.41,0.0,37.2,41,0.0
81432039050,10/06/2021 19:36,-78.93806341,36.00346491,1,1,1,1,9,10,10,10,10,0.45,0.0,25.8,37,0.0
81432039072,10/06/2021 19:40,-78.938232,36.001427,2,2,2,2,10,12,12,12,12,0.46,0.0,39.1,36,0.0
81432039074,10/06/2021 19:42,-78.93817,36.0036,2,2,2,2,11,12,13,13,13,0.47,0.0,40.4,33,0.0
81432039053,10/06/2021 19:50,-78.93799635,36.00350901,1,1,1,1,7,8,8,8,8,0.4,0.0,39.0,36,0.0
81432039050,10/06/2021 19:51,-78.93806341,36.00346491,1,1,1,1,8,9,10,10,10,0.45,0.0,25.8,37,0.0
81432039072,10/06/2021 19:55,-78.938232,36.001427,1,1,1,1,9,11,11,11,11,0.45,0.0,40.2,33,0.0
81432039074,10/06/2021 19:57,-78.93817,36.0036,1,2,2,2,10,11,11,11,11,0.44,0.0,41.1,31,0.0
81432039053,10/06/2021 20:05,-78.93799635,36.00350901,1,1,1,1,7,8,8,8,8,0.39,0.0,39.4,34,0.0
81432039050,10/06/2021 20:06,-78.93806341,36.00346491,1,1,1,1,7,9,9,9,9,0.45,0.0,25.8,37,0.0
81432039072,10/06/2021 20:10,-78.938232,36.001427,2,2,2,2,11,13,13,13,13,0.44,0.0,39.5,34,0.0
81432039074,10/06/2021 20:12,-78.93817,36.0036,2,2,2,2,12,14,14,14,14,0.45,0.0,39.0,34,0.0
81432039053,10/06/2021 20:20,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.4,0.0,36.5,40,0.0
81432039050,10/06/2021 20:21,-78.93806341,36.00346491,1,1,1,1,9,10,10,10,10,0.46,0.0,25.7,37,0.0
81432039072,10/06/2021 20:25,-78.938232,36.001427,2,2,2,2,13,15,15,15,15,0.44,0.0,36.6,39,0.0
81432039074,10/06/2021 20:27,-78.93817,36.0036,2,2,2,2,13,15,15,15,15,0.45,0.0,36.4,39,0.0
81432039053,10/06/2021 20:35,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.42,0.0,36.8,40,0.0
81432039050,10/06/2021 20:36,-78.93806341,36.00346491,1,1,1,1,9,11,11,11,11,0.46,0.0,25.7,37,0.0
81432039072,10/06/2021 20:40,-78.938232,36.001427,2,2,2,2,12,14,15,15,15,0.45,0.0,37.5,38,0.0
81432039074,10/06/2021 20:42,-78.93817,36.0036,2,2,2,2,13,15,15,15,15,0.46,0.0,37.7,37,0.0
81432039053,10/06/2021 20:50,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.42,0.0,37.2,39,0.0
81432039050,10/06/2021 20:51,-78.93806341,36.00346491,1,1,1,1,9,11,11,11,11,0.45,0.0,25.8,37,0.0
81432039072,10/06/2021 20:55,-78.938232,36.001427,2,2,2,2,12,14,14,14,14,0.45,0.0,37.7,37,0.0
81432039074,10/06/2021 20:57,-78.93817,36.0036,2,2,2,2,13,15,16,16,16,0.47,0.0,37.9,36,0.0
81432039053,10/06/2021 21:05,-78.93799635,36.00350901,1,1,1,1,10,11,11,11,11,0.41,0.0,37.5,38,0.0
81432039050,10/06/2021 21:06,-78.93806341,36.00346491,1,1,1,1,10,11,11,11,11,0.43,0.0,25.8,37,0.0
81432039072,10/06/2021 21:10,-78.938232,36.001427,2,2,2,2,13,15,15,15,15,0.45,0.0,37.5,37,0.0
81432039074,10/06/2021 21:12,-78.93817,36.0036,2,2,2,2,13,15,15,15,15,0.46,0.0,36.8,37,0.0
81432039053,10/06/2021 21:20,-78.93799635,36.00350901,1,1,1,1,9,11,11,11,11,0.39,0.0,35.3,41,0.0
81432039050,10/06/2021 21:21,-78.93806341,36.00346491,1,1,1,1,10,11,11,11,11,0.44,0.0,25.7,37,0.0
81432039072,10/06/2021 21:25,-78.938232,36.001427,2,2,2,2,12,15,15,15,15,0.45,0.0,34.4,42,0.0
81432039074,10/06/2021 21:27,-78.93817,36.0036,2,2,2,2,13,15,15,15,15,0.46,0.0,33.2,44,0.0
81432039053,10/06/2021 21:35,-78.93799635,36.00350901,1,2,2,2,11,12,12,12,12,0.4,0.0,32.3,47,0.0
81432039050,10/06/2021 21:36,-78.93806341,36.00346491,1,1,1,1,9,10,11,11,11,0.44,0.0,25.7,37,0.0
81432039072,10/06/2021 21:40,-78.938232,36.001427,2,2,2,2,14,16,16,16,16,0.46,0.0,,,8.0
81432039074,10/06/2021 21:42,-78.93817,36.0036,2,2,2,2,14,17,17,17,17,0.45,0.0,31.4,48,0.0
81432039053,10/06/2021 21:50,-78.93799635,36.00350901,2,2,2,2,12,14,14,14,14,0.42,0.0,31.5,50,0.0
81432039050,10/06/2021 21:51,-78.93806341,36.00346491,1,1,1,1,9,11,11,11,11,0.44,0.0,25.6,37,0.0
81432039072,10/06/2021 21:55,-78.938232,36.001427,2,2,2,2,15,18,18,18,18,0.46,0.0,31.6,49,0.0
81432039074,10/06/2021 21:57,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.45,0.0,31.4,49,0.0
81432039053,10/06/2021 22:05,-78.93799635,36.00350901,2,2,2,2,13,15,15,15,15,0.44,0.0,31.0,52,0.0
81432039050,10/06/2021 22:06,-78.93806341,36.00346491,1,1,1,1,10,11,11,11,11,0.45,0.0,25.8,37,0.0
81432039072,10/06/2021 22:10,-78.938232,36.001427,2,2,2,2,17,19,19,20,20,0.47,0.0,30.8,52,0.0
81432039074,10/06/2021 22:12,-78.93817,36.0036,2,3,3,3,17,20,20,20,20,0.46,0.0,30.5,52,0.0
81432039053,10/06/2021 22:20,-78.93799635,36.00350901,2,2,2,2,13,15,16,16,16,0.42,0.0,30.2,54,0.0
81432039050,10/06/2021 22:21,-78.93806341,36.00346491,1,1,1,1,10,12,12,12,12,0.45,0.0,25.7,37,0.0
81432039072,10/06/2021 22:25,-78.938232,36.001427,2,3,3,3,18,21,21,21,21,0.45,0.0,29.6,55,0.0
81432039074,10/06/2021 22:27,-78.93817,36.0036,3,3,3,3,19,22,22,22,22,0.47,0.0,29.1,56,0.0
81432039053,10/06/2021 22:35,-78.93799635,36.00350901,2,2,2,2,15,18,18,18,18,0.41,0.0,28.8,59,0.0
81432039050,10/06/2021 22:36,-78.93806341,36.00346491,1,2,2,2,11,13,13,13,13,0.45,0.0,25.7,37,0.0
81432039072,10/06/2021 22:40,-78.938232,36.001427,3,3,3,3,21,25,25,25,25,0.46,0.0,28.1,60,0.0
81432039074,10/06/2021 22:42,-78.93817,36.0036,3,3,3,3,22,26,26,26,26,0.47,0.0,27.7,61,0.0
81432039053,10/06/2021 22:50,-78.93799635,36.00350901,2,2,2,2,17,20,20,20,20,0.42,0.0,27.8,62,0.0
81432039050,10/06/2021 22:51,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.45,0.0,25.6,37,0.0
81432039072,10/06/2021 22:55,-78.938232,36.001427,3,3,3,3,23,27,27,27,27,0.45,0.0,27.1,64,0.0
81432039074,10/06/2021 22:57,-78.93817,36.0036,3,3,3,3,23,27,27,27,27,0.47,0.0,26.8,65,0.0
81432039053,10/06/2021 23:05,-78.93799635,36.00350901,3,3,3,3,21,24,24,24,24,0.42,0.0,27.1,65,0.0
81432039050,10/06/2021 23:06,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.44,0.0,25.5,37,0.0
81432039072,10/06/2021 23:10,-78.938232,36.001427,3,4,4,4,26,30,30,30,30,0.46,0.0,26.5,67,0.0
81432039074,10/06/2021 23:12,-78.93817,36.0036,4,4,4,4,27,32,32,32,32,0.5,0.0,26.3,67,0.0
81432039053,10/06/2021 23:20,-78.93799635,36.00350901,3,3,3,3,24,27,27,27,27,0.42,0.0,26.6,67,0.0
81432039050,10/06/2021 23:21,-78.93806341,36.00346491,2,2,2,2,15,17,17,17,17,0.45,0.0,25.5,37,0.0
81432039072,10/06/2021 23:25,-78.938232,36.001427,4,4,4,4,29,35,35,35,35,0.47,0.0,25.9,68,0.0
81432039074,10/06/2021 23:27,-78.93817,36.0036,4,4,4,4,31,36,36,36,36,0.5,0.0,25.8,69,0.0
81432039053,10/06/2021 23:35,-78.93799635,36.00350901,4,4,4,4,28,33,33,33,33,0.43,0.0,26.2,69,0.0
81432039050,10/06/2021 23:36,-78.93806341,36.00346491,2,2,2,2,16,19,19,19,19,0.46,0.0,25.5,37,0.0
81432039072,10/06/2021 23:40,-78.938232,36.001427,5,5,5,5,36,42,43,43,43,0.48,0.0,25.6,70,0.0
81432039074,10/06/2021 23:42,-78.93817,36.0036,5,5,5,5,36,42,43,43,43,0.51,0.0,25.4,71,0.0
81432039053,10/06/2021 23:50,-78.93799635,36.00350901,4,4,4,4,29,34,34,34,34,0.45,0.0,25.8,70,0.0
81432039050,10/06/2021 23:51,-78.93806341,36.00346491,2,2,2,2,18,21,21,21,21,0.48,0.0,25.6,37,0.0
81432039072,10/06/2021 23:55,-78.938232,36.001427,5,5,5,5,34,40,40,40,40,0.48,0.0,25.3,72,0.0
81432039074,10/06/2021 23:57,-78.93817,36.0036,5,5,5,5,34,40,40,40,40,0.49,0.0,25.2,72,0.0
81432039053,10/07/2021 00:05,-78.93799635,36.00350901,4,4,4,4,29,34,34,34,34,0.43,0.0,25.5,71,0.0
81432039050,10/07/2021 00:06,-78.93806341,36.00346491,2,3,3,3,19,22,22,22,22,0.46,0.0,25.6,37,0.0
81432039072,10/07/2021 00:10,-78.938232,36.001427,5,5,5,5,34,40,40,40,40,0.47,0.0,25.0,73,0.0
81432039074,10/07/2021 00:12,-78.93817,36.0036,5,5,5,5,34,39,40,40,40,0.51,0.0,24.9,74,0.0
81432039053,10/07/2021 00:20,-78.93799635,36.00350901,4,4,4,4,27,31,32,32,32,0.42,0.0,25.3,73,0.0
81432039050,10/07/2021 00:21,-78.93806341,36.00346491,2,2,2,2,17,19,20,20,20,0.46,0.0,25.6,37,0.0
81432039072,10/07/2021 00:25,-78.938232,36.001427,4,5,5,5,33,39,39,39,39,0.47,0.0,24.8,74,0.0
81432039074,10/07/2021 00:27,-78.93817,36.0036,4,5,5,5,32,38,38,38,38,0.51,0.0,24.7,75,0.0
81432039053,10/07/2021 00:35,-78.93799635,36.00350901,3,4,4,4,27,31,31,31,31,0.42,0.0,25.1,74,0.0
81432039050,10/07/2021 00:36,-78.93806341,36.00346491,2,2,2,2,16,18,19,19,19,0.47,0.0,25.6,37,0.0
81432039072,10/07/2021 00:40,-78.938232,36.001427,4,5,5,5,33,39,39,39,39,0.47,0.0,24.7,76,0.0
81432039074,10/07/2021 00:42,-78.93817,36.0036,4,5,5,5,33,39,39,39,39,0.5,0.0,24.5,76,0.0
81432039053,10/07/2021 00:50,-78.93799635,36.00350901,4,4,4,4,28,33,33,33,33,0.42,0.0,24.9,75,0.0
81432039050,10/07/2021 00:51,-78.93806341,36.00346491,2,2,2,2,17,20,20,20,20,0.46,0.0,25.5,37,0.0
81432039072,10/07/2021 00:55,-78.938232,36.001427,5,5,5,5,37,43,44,44,44,0.48,0.0,24.4,77,0.0
81432039074,10/07/2021 00:57,-78.93817,36.0036,5,5,5,5,37,43,44,44,44,0.52,0.0,24.2,77,0.0
81432039053,10/07/2021 01:05,-78.93799635,36.00350901,4,4,4,4,32,37,38,38,38,0.42,0.0,24.7,76,0.0
81432039050,10/07/2021 01:06,-78.93806341,36.00346491,2,2,2,2,18,21,21,21,21,0.46,0.0,25.6,37,0.0
81432039072,10/07/2021 01:10,-78.938232,36.001427,5,6,6,6,41,48,48,48,48,0.5,0.0,24.2,78,0.0
81432039074,10/07/2021 01:12,-78.93817,36.0036,5,6,6,6,40,47,48,48,48,0.53,0.0,24.0,79,0.0
81432039053,10/07/2021 01:20,-78.93799635,36.00350901,5,5,5,5,35,41,41,41,41,0.41,0.0,24.7,77,0.0
81432039050,10/07/2021 01:21,-78.93806341,36.00346491,3,3,3,3,20,23,23,23,23,0.47,0.0,25.6,37,0.0
81432039072,10/07/2021 01:25,-78.938232,36.001427,5,6,6,6,41,48,49,49,49,0.48,0.0,24.2,79,0.0
81432039074,10/07/2021 01:27,-78.93817,36.0036,6,6,6,6,42,49,49,49,49,0.53,0.0,24.0,80,0.0
81432039053,10/07/2021 01:35,-78.93799635,36.00350901,5,5,5,5,35,41,41,41,41,0.43,0.0,24.6,77,0.0
81432039050,10/07/2021 01:36,-78.93806341,36.00346491,3,3,3,3,20,23,23,23,23,0.48,0.0,25.7,37,0.0
81432039072,10/07/2021 01:40,-78.938232,36.001427,6,6,6,6,44,52,52,52,52,0.49,0.0,24.1,79,0.0
81432039074,10/07/2021 01:42,-78.93817,36.0036,6,6,6,6,44,51,52,52,52,0.53,0.0,23.9,80,0.0
81432039053,10/07/2021 01:50,-78.93799635,36.00350901,5,5,5,5,39,45,45,45,45,0.42,0.0,24.3,79,0.0
81432039050,10/07/2021 01:51,-78.93806341,36.00346491,3,3,3,3,21,25,25,25,25,0.46,0.0,25.5,37,0.0
81432039072,10/07/2021 01:55,-78.938232,36.001427,6,7,7,7,47,55,55,55,55,0.49,0.0,23.9,81,0.0
81432039074,10/07/2021 01:57,-78.93817,36.0036,6,6,6,6,45,53,53,53,53,0.54,0.0,23.7,81,0.0
81432039053,10/07/2021 02:05,-78.93799635,36.00350901,5,5,5,5,40,46,47,47,47,0.43,0.0,24.2,80,0.0
81432039050,10/07/2021 02:06,-78.93806341,36.00346491,3,3,3,3,21,25,25,25,25,0.46,0.0,25.5,37,0.0
81432039072,10/07/2021 02:10,-78.938232,36.001427,6,7,7,7,47,55,55,55,55,0.49,0.0,23.8,81,0.0
81432039074,10/07/2021 02:12,-78.93817,36.0036,6,6,6,6,46,54,54,54,54,0.52,0.0,23.7,82,0.0
81432039053,10/07/2021 02:20,-78.93799635,36.00350901,5,5,5,5,39,46,46,46,46,0.41,0.0,24.1,80,0.0
81432039050,10/07/2021 02:21,-78.93806341,36.00346491,3,3,3,3,21,25,25,25,25,0.47,0.0,25.5,37,0.0
81432039072,10/07/2021 02:25,-78.938232,36.001427,6,7,7,7,47,55,55,55,55,0.5,0.0,23.8,81,0.0
81432039074,10/07/2021 02:27,-78.93817,36.0036,6,6,6,6,46,54,54,54,54,0.55,0.0,23.6,82,0.0
81432039053,10/07/2021 02:35,-78.93799635,36.00350901,5,5,5,5,39,45,46,46,46,0.42,0.0,24.1,80,0.0
81432039050,10/07/2021 02:36,-78.93806341,36.00346491,3,3,3,3,21,25,25,25,25,0.46,0.0,25.5,37,0.0
81432039072,10/07/2021 02:40,-78.938232,36.001427,6,7,7,7,47,55,56,56,56,0.48,0.0,23.7,81,0.0
81432039074,10/07/2021 02:42,-78.93817,36.0036,6,6,6,6,46,54,54,54,54,0.54,0.0,23.5,82,0.0
81432039053,10/07/2021 02:50,-78.93799635,36.00350901,5,5,5,5,39,45,45,45,45,0.43,0.0,23.9,80,0.0
81432039050,10/07/2021 02:51,-78.93806341,36.00346491,3,3,3,3,22,26,26,26,26,0.48,0.0,25.5,37,0.0
81432039072,10/07/2021 02:55,-78.938232,36.001427,6,7,7,7,47,55,55,55,55,0.48,0.0,23.6,81,0.0
