Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 12:46,80.92728,26.76774,False,27,29,,29,29,,233,270,272,272,272,0.57,0.0,25.7,40,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:01,80.92728,26.76774,False,29,30,,30,30,,248,287,288,288,288,0.57,0.0,25.1,41,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:16,80.92728,26.76774,False,29,30,,30,30,,248,288,289,289,289,0.57,0.0,24.7,42,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:31,80.92728,26.76774,False,30,32,,32,32,,263,305,306,306,306,0.58,0.0,24.5,43,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 13:46,80.92728,26.76774,False,37,39,,39,39,,323,375,376,377,377,0.58,0.0,24.3,43,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:01,80.92728,26.76774,False,40,42,,42,42,,350,406,408,408,408,0.58,0.0,23.9,44,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:16,80.92728,26.76774,False,46,48,,48,48,,403,467,469,469,469,0.57,0.0,23.2,46,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:31,80.92728,26.76774,False,35,37,,37,37,,312,362,364,364,364,0.58,0.0,22.7,48,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 14:46,80.92728,26.76774,False,38,40,,41,41,,341,395,397,397,398,0.57,0.0,22.2,49,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:01,80.92728,26.76774,False,38,40,,40,40,,338,392,394,394,394,0.57,0.0,22.1,47,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:16,80.92728,26.76774,False,41,43,,43,43,,364,422,424,424,424,0.58,0.0,22.1,48,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:31,80.92728,26.76774,False,43,45,,45,45,,382,442,444,445,445,0.58,0.0,21.8,50,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 15:46,80.92728,26.76774,False,50,52,,52,52,,442,512,515,515,515,0.58,0.0,21.5,51,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:01,80.92728,26.76774,False,51,53,,54,54,,454,526,529,529,529,0.58,0.0,21.2,52,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:16,80.92728,26.76774,False,59,62,,63,63,,532,617,620,620,620,0.58,0.0,20.9,53,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:31,80.92728,26.76774,False,59,62,,62,62,,529,613,616,616,616,0.58,0.0,21.0,53,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 16:46,80.92728,26.76774,False,58,62,,62,62,,524,607,610,610,611,0.58,0.0,21.0,53,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:01,80.92728,26.76774,False,58,61,,61,62,,522,605,608,608,608,0.58,0.0,20.7,54,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:16,80.92728,26.76774,False,61,65,,65,65,,552,640,644,644,644,0.58,0.0,20.5,55,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:31,80.92728,26.76774,False,68,71,,72,72,,612,709,713,713,713,0.58,0.0,20.3,56,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 17:46,80.92728,26.76774,False,65,68,,68,68,,584,677,680,680,680,0.58,0.0,20.2,57,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:01,80.92728,26.76774,False,63,66,,66,67,,567,657,660,661,661,0.59,0.0,20.0,57,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:16,80.92728,26.76774,False,61,64,,65,65,,554,643,646,646,646,0.58,0.0,19.7,58,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:31,80.92728,26.76774,False,63,67,,67,67,,575,667,671,671,671,0.59,0.0,19.7,58,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 18:46,80.92728,26.76774,False,66,70,,70,70,,602,698,701,701,701,0.58,0.0,19.4,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:01,80.92728,26.76774,False,63,66,,66,66,,569,660,663,663,664,0.58,0.0,19.3,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:16,80.92728,26.76774,False,64,67,,68,68,,580,672,676,676,676,0.59,0.0,19.4,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:31,80.92728,26.76774,False,62,66,,66,66,,567,658,661,662,662,0.59,0.0,19.3,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 19:46,80.92728,26.76774,False,64,68,,68,69,,586,680,684,684,684,0.59,0.0,19.2,60,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:01,80.92728,26.76774,False,79,84,,86,86,,717,835,841,841,841,0.61,0.0,19.0,61,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:16,80.92728,26.76774,False,87,93,,94,95,,792,922,928,929,929,0.61,0.0,18.7,62,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:31,80.92728,26.76774,False,69,73,,73,74,,628,729,733,733,734,0.6,0.0,18.6,62,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 20:46,80.92728,26.76774,False,70,74,,74,74,,636,738,742,743,743,0.6,0.0,18.5,63,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:01,80.92728,26.76774,False,70,74,,74,74,,641,744,748,748,748,0.6,0.0,17.9,64,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:16,80.92728,26.76774,False,75,80,,81,81,,692,804,808,809,809,0.6,0.0,17.7,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:31,80.92728,26.76774,False,69,73,,73,74,,635,737,741,741,741,0.6,0.0,17.8,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 21:46,80.92728,26.76774,False,65,69,,70,70,,603,700,704,704,704,0.59,0.0,17.6,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:01,80.92728,26.76774,False,67,71,,71,72,,616,715,719,719,720,0.6,0.0,17.6,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:16,80.92728,26.76774,False,110,122,,128,131,,991,1166,1181,1183,1184,0.64,0.0,17.6,65,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:31,80.92728,26.76774,False,87,94,,95,96,,804,937,943,944,944,0.61,0.0,17.4,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 22:46,80.92728,26.76774,False,75,79,,79,80,,691,802,806,806,807,0.59,0.0,17.4,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:01,80.92728,26.76774,False,73,77,,78,78,,676,785,789,789,790,0.59,0.0,17.5,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:16,80.92728,26.76774,False,75,80,,80,80,,698,809,813,814,814,0.59,0.0,17.2,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:31,80.92728,26.76774,False,80,84,,85,85,,738,857,861,861,862,0.59,0.0,16.9,67,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/01/2022 23:46,80.92728,26.76774,False,83,88,,88,89,,771,894,899,900,900,0.6,0.0,16.8,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:01,80.92728,26.76774,False,82,87,,88,88,,765,888,893,893,893,0.59,0.0,16.7,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:16,80.92728,26.76774,False,86,91,,92,92,,799,927,932,933,933,0.6,0.0,16.6,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:31,80.92728,26.76774,False,88,94,,95,95,,818,951,956,957,957,0.61,0.0,16.5,69,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 00:46,80.92728,26.76774,False,92,97,,98,99,,855,993,999,1000,1000,0.6,0.0,16.4,69,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 01:01,80.92728,26.76774,False,98,104,,106,107,,910,1058,1065,1066,1066,0.61,0.0,16.4,69,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 01:16,80.92728,26.76774,False,101,108,,109,110,,939,1093,1100,1101,1101,0.61,0.0,16.6,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 01:31,80.92728,26.76774,False,108,115,,116,117,,999,1161,1169,1169,1170,0.61,0.0,17.0,68,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 01:46,80.92728,26.76774,False,113,120,,121,122,,1035,1203,1211,1212,1212,0.61,0.0,17.6,66,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 02:01,80.92728,26.76774,False,123,131,,132,133,,1127,1310,1318,1319,1319,0.61,0.0,18.4,64,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 02:16,80.92728,26.76774,False,111,118,,119,120,,1008,1171,1178,1179,1179,0.6,0.0,19.4,61,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 02:31,80.92728,26.76774,False,99,105,,106,106,,891,1034,1040,1040,1040,0.6,0.0,20.4,58,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 02:46,80.92728,26.76774,False,76,80,,81,81,,677,786,790,790,791,0.59,0.0,21.7,54,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 03:01,80.92728,26.76774,False,59,62,,63,63,,523,607,610,610,610,0.59,0.0,22.2,49,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 03:16,80.92728,26.76774,False,63,67,,67,67,,557,647,650,650,651,0.59,0.0,22.8,48,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 03:31,80.92728,26.76774,False,63,67,,67,67,,552,641,644,645,645,0.6,0.0,23.5,46,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 03:46,80.92728,26.76774,False,62,66,,66,67,,544,631,634,635,635,0.59,0.0,24.0,45,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 04:01,80.92728,26.76774,False,62,65,,65,66,,532,618,621,621,621,0.6,0.0,25.0,44,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 04:16,80.92728,26.76774,False,58,61,,62,62,,496,575,578,579,579,0.59,0.0,26.2,41,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 04:31,80.92728,26.76774,False,59,62,,63,63,,501,582,585,585,585,0.59,0.0,26.7,40,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 04:46,80.92728,26.76774,False,52,54,,55,55,,438,508,510,511,511,0.58,0.0,27.4,38,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 05:01,80.92728,26.76774,False,47,50,,50,50,,399,463,465,465,465,0.59,0.0,28.4,36,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 05:16,80.92728,26.76774,False,49,51,,52,52,,409,474,477,477,477,0.59,0.0,28.5,36,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 05:31,80.92728,26.76774,False,44,47,,47,47,,369,428,430,430,431,0.58,0.0,29.2,35,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 05:46,80.92728,26.76774,False,40,42,,42,42,,332,386,387,388,388,0.58,0.0,29.4,34,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 06:01,80.92728,26.76774,False,42,44,,44,44,,347,402,404,405,405,0.59,0.0,29.8,33,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 06:16,80.92728,26.76774,False,44,46,,46,46,,362,420,422,422,422,0.59,0.0,29.9,32,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 06:31,80.92728,26.76774,False,44,46,,46,46,,361,419,421,421,421,0.57,0.0,30.6,31,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 06:46,80.92728,26.76774,False,44,46,,46,47,,362,420,422,422,422,0.58,0.0,30.9,30,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 07:01,80.92728,26.76774,False,44,46,,46,46,,354,411,413,413,413,0.58,0.0,32.4,29,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 07:16,80.92728,26.76774,False,45,48,,48,48,,368,426,428,428,428,0.57,0.0,33.2,28,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 07:31,80.92728,26.76774,False,42,44,,44,44,,337,391,393,393,393,0.57,0.0,34.0,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 07:46,80.92728,26.76774,False,39,41,,41,41,,311,360,362,362,362,0.57,0.0,34.2,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 08:01,80.92728,26.76774,False,32,34,,34,34,,263,304,306,306,306,0.56,0.0,33.3,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 08:16,80.92728,26.76774,False,31,32,,32,32,,249,289,290,290,290,0.57,0.0,32.9,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 08:31,80.92728,26.76774,False,31,33,,33,33,,254,295,296,296,296,0.56,0.0,33.4,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 08:46,80.92728,26.76774,False,29,31,,31,31,,238,276,277,277,277,0.57,0.0,32.3,27,0.0,15.0
81432130004,India,IITK14_BR Ambedkar Univ,03/02/2022 09:01,80.92728,26.76774,False,30,31,,31,31,,242,281,282,282,282,0.56,0.0,33.2,27,0.0,15.0
