Serial Number,Timestamp,Longitude,Latitude,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Factor,PM4.0,PM10,Applied PM10 Custom Calibration Factor,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,Temperature,Relative Humidity,Device Status
,UTC,,,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,Celsius,%,
81432039053,12/15/2021 23:21,-78.93799635,36.00350901,3,3,,3,3,,26,30,30,30,30,0.53,0,11.4,66,0
81432039050,12/15/2021 23:06,-78.93806341,36.00346491,2,2,,2,2,,18,21,21,21,21,0.54,0,25.7,33,0
81432039053,12/15/2021 23:06,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.51,0,11.8,63,0
81432039050,12/15/2021 22:51,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.54,0,26.0,33,0
81432039053,12/15/2021 22:51,-78.93799635,36.00350901,3,3,,3,3,,22,25,25,25,25,0.52,0,12.5,61,0
81432039050,12/15/2021 22:36,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.52,0,25.4,35,0
81432039053,12/15/2021 22:36,-78.93799635,36.00350901,2,3,,3,3,,21,24,24,24,24,0.52,0,13.3,59,0
81432039053,12/15/2021 22:21,-78.93799635,36.00350901,3,3,,3,3,,21,25,25,25,25,0.5,0,14.3,55,0
81432039050,12/15/2021 22:21,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.53,0,25.5,35,0
81432039050,12/15/2021 22:06,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.53,0,25.6,34,0
81432039053,12/15/2021 22:06,-78.93799635,36.00350901,3,3,,3,3,,22,25,25,25,25,0.52,0,15.8,50,0
81432039050,12/15/2021 21:51,-78.93806341,36.00346491,2,2,,2,2,,18,20,21,21,21,0.53,0,25.5,34,0
81432039053,12/15/2021 21:51,-78.93799635,36.00350901,3,3,,3,3,,20,24,24,24,24,0.53,0,18.1,44,0
81432039050,12/15/2021 21:36,-78.93806341,36.00346491,2,2,,2,2,,17,19,19,20,20,0.55,0,25.6,34,0
81432039053,12/15/2021 21:36,-78.93799635,36.00350901,2,3,,3,3,,19,22,22,22,23,0.52,0,20.8,39,0
81432039053,12/15/2021 21:21,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.51,0,21.9,38,0
81432039050,12/15/2021 21:21,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.53,0,25.7,35,0
81432039050,12/15/2021 21:06,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.51,0,25.6,34,0
81432039053,12/15/2021 21:06,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.51,0,22.6,37,0
81432039050,12/15/2021 20:51,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.54,0,25.5,33,0
81432039053,12/15/2021 20:51,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.53,0,23.1,35,0
81432039050,12/15/2021 20:36,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.55,0,25.6,32,0
81432039053,12/15/2021 20:36,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.51,0,24.5,34,0
81432039053,12/15/2021 20:21,-78.93799635,36.00350901,2,2,,2,2,,16,18,19,19,19,0.52,0,25.0,34,0
81432039050,12/15/2021 20:21,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.53,0,25.5,33,0
81432039050,12/15/2021 20:06,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.52,0,25.6,33,0
81432039053,12/15/2021 20:06,-78.93799635,36.00350901,2,2,,2,2,,16,19,19,19,19,0.54,0,24.9,34,0
81432039053,12/15/2021 19:51,-78.93799635,36.00350901,2,2,,2,2,,16,19,19,19,19,0.52,0,24.8,34,0
81432039050,12/15/2021 19:51,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.54,0,25.8,33,0
81432039050,12/15/2021 19:36,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.53,0,25.9,33,8
81432039053,12/15/2021 19:36,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.52,0,25.4,35,0
81432039050,12/15/2021 19:21,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.53,0,26.1,34,0
81432039053,12/15/2021 19:21,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.52,0,24.2,37,0
81432039050,12/15/2021 19:06,-78.93806341,36.00346491,2,2,,2,2,,18,20,21,21,21,0.53,0,25.9,34,0
81432039053,12/15/2021 19:06,-78.93799635,36.00350901,3,3,,3,3,,20,23,23,23,23,0.51,0,23.9,38,0
81432039050,12/15/2021 18:51,-78.93806341,36.00346491,2,2,,2,2,,18,21,21,21,21,0.53,0,25.5,35,0
81432039053,12/15/2021 18:51,-78.93799635,36.00350901,3,3,,3,3,,20,24,24,24,24,0.51,0,24.6,37,0
81432039050,12/15/2021 18:36,-78.93806341,36.00346491,2,3,,3,3,,18,21,22,22,22,0.54,0,25.5,35,0
81432039053,12/15/2021 18:36,-78.93799635,36.00350901,3,3,,3,3,,21,24,24,24,24,0.51,0,24.3,38,0
81432039050,12/15/2021 18:21,-78.93806341,36.00346491,2,3,,3,3,,19,22,22,22,22,0.54,0,25.5,35,0
81432039053,12/15/2021 18:21,-78.93799635,36.00350901,3,3,,3,3,,21,24,24,24,24,0.5,0,24.5,37,0
81432039050,12/15/2021 18:06,-78.93806341,36.00346491,3,3,,3,3,,20,23,23,23,23,0.56,0,25.6,36,0
81432039053,12/15/2021 18:06,-78.93799635,36.00350901,3,3,,3,3,,21,24,24,24,24,0.51,0,23.8,39,0
81432039053,12/15/2021 17:51,-78.93799635,36.00350901,3,3,,3,3,,24,28,28,28,28,0.51,0,21.8,43,0
81432039050,12/15/2021 17:51,-78.93806341,36.00346491,3,3,,3,3,,22,25,25,25,25,0.57,0,25.6,36,0
81432039050,12/15/2021 17:36,-78.93806341,36.00346491,3,3,,3,3,,22,25,25,25,25,0.56,0,25.6,36,8
81432039053,12/15/2021 17:36,-78.93799635,36.00350901,3,4,,4,4,,28,32,33,33,33,0.51,0,17.6,54,0
81432039053,12/15/2021 17:21,-78.93799635,36.00350901,3,4,,4,4,,29,33,33,33,33,0.53,0,15.0,61,0
81432039050,12/15/2021 17:21,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.54,0,25.5,36,0
81432039050,12/15/2021 17:06,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.57,0,25.6,35,0
81432039053,12/15/2021 17:06,-78.93799635,36.00350901,4,4,,4,4,,32,37,37,37,37,0.52,0,14.3,62,0
81432039050,12/15/2021 16:51,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,30,30,0.55,0,25.6,34,0
81432039053,12/15/2021 16:51,-78.93799635,36.00350901,4,4,,4,4,,34,40,40,40,40,0.51,0,14.5,60,0
81432039053,12/15/2021 16:36,-78.93799635,36.00350901,4,4,,4,4,,36,41,42,42,42,0.51,0,15.3,57,0
81432039050,12/15/2021 16:36,-78.93806341,36.00346491,3,4,,4,4,,26,31,31,31,31,0.57,0,25.6,34,8
81432039050,12/15/2021 16:21,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.55,0,25.6,34,0
81432039053,12/15/2021 16:21,-78.93799635,36.00350901,4,4,,4,4,,35,40,41,41,41,0.51,0,16.4,54,0
81432039050,12/15/2021 16:06,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.55,0,25.5,35,0
81432039053,12/15/2021 16:06,-78.93799635,36.00350901,4,5,,5,5,,36,42,42,42,42,0.5,0,16.1,54,0
81432039050,12/15/2021 15:51,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.53,0,25.6,35,0
81432039053,12/15/2021 15:51,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.51,0,15.2,56,0
81432039053,12/15/2021 15:36,-78.93799635,36.00350901,4,5,,5,5,,38,44,44,44,44,0.49,0,14.3,56,0
81432039050,12/15/2021 15:36,-78.93806341,36.00346491,4,4,,4,4,,30,35,36,36,36,0.53,0,25.9,34,8
81432039053,12/15/2021 15:21,-78.93799635,36.00350901,5,5,,5,5,,42,49,49,49,49,0.5,0,13.5,57,0
81432039050,12/15/2021 15:21,-78.93806341,36.00346491,4,4,,4,4,,32,37,37,37,37,0.54,0,25.5,35,0
81432039053,12/15/2021 15:06,-78.93799635,36.00350901,5,5,,5,5,,42,49,50,50,50,0.49,0,12.7,59,0
81432039050,12/15/2021 15:06,-78.93806341,36.00346491,4,4,,4,4,,33,38,38,38,38,0.53,0,25.5,35,0
81432039053,12/15/2021 14:51,-78.93799635,36.00350901,5,5,,5,5,,41,48,48,48,48,0.49,0,12.0,60,0
81432039050,12/15/2021 14:51,-78.93806341,36.00346491,4,4,,4,4,,32,37,37,37,37,0.53,0,25.5,35,0
81432039053,12/15/2021 14:36,-78.93799635,36.00350901,5,5,,5,5,,43,50,50,50,50,0.51,0,11.2,61,0
81432039050,12/15/2021 14:36,-78.93806341,36.00346491,4,4,,4,4,,31,36,37,37,37,0.54,0,25.4,35,0
81432039053,12/15/2021 14:21,-78.93799635,36.00350901,5,5,,5,5,,43,50,50,50,50,0.5,0,10.7,60,0
81432039050,12/15/2021 14:21,-78.93806341,36.00346491,4,4,,4,4,,33,38,38,38,38,0.54,0,25.5,35,0
81432039053,12/15/2021 14:06,-78.93799635,36.00350901,5,5,,5,5,,42,49,49,49,49,0.5,0,10.2,61,0
81432039050,12/15/2021 14:06,-78.93806341,36.00346491,4,4,,4,4,,31,36,36,36,36,0.52,0,25.5,36,0
81432039050,12/15/2021 13:51,-78.93806341,36.00346491,4,4,,4,4,,31,35,36,36,36,0.51,0,25.5,36,0
81432039053,12/15/2021 13:51,-78.93799635,36.00350901,5,5,,5,5,,40,47,47,47,47,0.51,0,9.7,62,0
81432039050,12/15/2021 13:36,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.52,0,25.5,36,0
81432039053,12/15/2021 13:36,-78.93799635,36.00350901,4,5,,5,5,,39,45,46,46,46,0.49,0,9.2,64,0
81432039050,12/15/2021 13:21,-78.93806341,36.00346491,4,4,,4,4,,30,34,35,35,35,0.53,0,25.4,36,0
81432039053,12/15/2021 13:21,-78.93799635,36.00350901,4,5,,5,5,,39,46,46,46,46,0.49,0,8.7,65,0
81432039050,12/15/2021 13:06,-78.93806341,36.00346491,4,4,,4,4,,29,33,34,34,34,0.55,0,25.4,36,0
81432039053,12/15/2021 13:06,-78.93799635,36.00350901,4,5,,5,5,,39,46,46,46,46,0.49,0,8.3,66,0
81432039050,12/15/2021 12:51,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.52,0,25.5,35,0
81432039053,12/15/2021 12:51,-78.93799635,36.00350901,4,5,,5,5,,39,45,46,46,46,0.48,0,7.9,67,0
81432039050,12/15/2021 12:36,-78.93806341,36.00346491,4,4,,4,4,,29,33,34,34,34,0.53,0,25.5,36,0
81432039053,12/15/2021 12:36,-78.93799635,36.00350901,4,5,,5,5,,40,46,47,47,47,0.49,0,7.9,67,0
81432039053,12/15/2021 12:21,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.5,0,7.9,66,0
81432039050,12/15/2021 12:21,-78.93806341,36.00346491,4,4,,4,4,,29,33,33,33,33,0.52,0,25.5,36,0
81432039050,12/15/2021 12:06,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.54,0,25.8,36,0
81432039053,12/15/2021 12:06,-78.93799635,36.00350901,4,4,,4,4,,38,44,44,44,44,0.48,0,8.0,65,0
81432039053,12/15/2021 11:51,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.49,0,8.2,67,0
81432039050,12/15/2021 11:51,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.53,0,26.1,35,0
81432039053,12/15/2021 11:36,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.49,0,7.9,67,0
81432039050,12/15/2021 11:36,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.53,0,25.5,35,8
81432039053,12/15/2021 11:21,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.5,0,7.7,65,0
81432039050,12/15/2021 11:21,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.5,0,25.6,34,0
81432039053,12/15/2021 11:06,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.48,0,7.5,65,0
81432039050,12/15/2021 11:06,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.5,0,25.5,34,0
81432039053,12/15/2021 10:51,-78.93799635,36.00350901,5,6,,6,6,,49,57,57,57,57,0.48,0,7.2,65,8
81432039050,12/15/2021 10:51,-78.93806341,36.00346491,5,5,,5,5,,35,41,41,41,41,0.53,0,25.5,33,0
81432039053,12/15/2021 10:36,-78.93799635,36.00350901,6,6,,6,6,,56,65,65,65,65,0.47,0,6.5,67,0
81432039050,12/15/2021 10:36,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.51,0,25.6,33,0
81432039053,12/15/2021 10:21,-78.93799635,36.00350901,6,6,,6,6,,51,59,60,60,60,0.48,0,5.5,67,0
81432039050,12/15/2021 10:21,-78.93806341,36.00346491,4,4,,4,4,,28,32,33,33,33,0.52,0,25.6,33,0
81432039053,12/15/2021 10:06,-78.93799635,36.00350901,4,4,,4,4,,37,43,44,44,44,0.48,0,5.5,65,0
81432039050,12/15/2021 10:06,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.51,0,25.6,33,0
81432039050,12/15/2021 09:51,-78.93806341,36.00346491,4,4,,4,4,,27,32,32,32,32,0.51,0,25.6,33,0
81432039053,12/15/2021 09:51,-78.93799635,36.00350901,4,4,,4,4,,37,43,43,43,43,0.48,0,5.7,64,0
81432039050,12/15/2021 09:36,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.51,0,25.6,33,0
81432039053,12/15/2021 09:36,-78.93799635,36.00350901,4,4,,4,4,,37,43,43,43,43,0.47,0,5.8,62,0
81432039053,12/15/2021 09:21,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.49,0,5.8,61,0
81432039050,12/15/2021 09:21,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.52,0,25.6,34,0
81432039053,12/15/2021 09:06,-78.93799635,36.00350901,4,4,,4,4,,36,41,42,42,42,0.48,0,5.7,61,0
81432039050,12/15/2021 09:06,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.53,0,25.6,33,0
81432039050,12/15/2021 08:51,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.51,0,25.7,33,0
81432039053,12/15/2021 08:51,-78.93799635,36.00350901,4,4,,4,4,,33,39,39,39,39,0.48,0,5.7,60,0
81432039053,12/15/2021 08:36,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.49,0,5.9,59,0
81432039050,12/15/2021 08:36,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.52,0,25.7,32,8
81432039053,12/15/2021 08:21,-78.93799635,36.00350901,3,4,,4,4,,31,36,36,36,36,0.49,0,5.9,59,0
81432039050,12/15/2021 08:21,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.51,0,26.0,32,0
81432039050,12/15/2021 08:06,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.53,0,25.5,33,0
81432039053,12/15/2021 08:06,-78.93799635,36.00350901,3,4,,4,4,,32,37,37,37,37,0.49,0,6.0,58,0
81432039050,12/15/2021 07:51,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.52,0,25.5,34,0
81432039053,12/15/2021 07:51,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.48,0,6.3,57,0
81432039050,12/15/2021 07:36,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.52,0,25.5,34,0
81432039053,12/15/2021 07:36,-78.93799635,36.00350901,4,4,,4,4,,32,37,38,38,38,0.5,0,6.5,56,0
81432039050,12/15/2021 07:21,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.51,0,25.5,34,0
81432039053,12/15/2021 07:21,-78.93799635,36.00350901,3,4,,4,4,,32,37,37,37,37,0.47,0,6.7,56,0
81432039053,12/15/2021 07:06,-78.93799635,36.00350901,3,4,,4,4,,32,37,37,37,37,0.5,0,6.5,56,0
81432039050,12/15/2021 07:06,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.5,0,25.6,34,0
81432039050,12/15/2021 06:51,-78.93806341,36.00346491,3,4,,4,4,,26,31,31,31,31,0.52,0,25.5,33,0
81432039053,12/15/2021 06:51,-78.93799635,36.00350901,4,4,,4,4,,32,37,37,37,38,0.51,0,6.5,55,0
81432039050,12/15/2021 06:36,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,31,31,0.52,0,25.5,33,0
81432039053,12/15/2021 06:36,-78.93799635,36.00350901,4,4,,4,4,,33,38,38,38,38,0.52,0,6.8,54,0
81432039053,12/15/2021 06:21,-78.93799635,36.00350901,4,4,,4,4,,33,39,39,39,39,0.5,0,7.0,53,0
81432039050,12/15/2021 06:21,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.51,0,25.5,33,0
81432039053,12/15/2021 06:06,-78.93799635,36.00350901,4,4,,4,4,,33,39,39,39,39,0.5,0,7.1,52,0
81432039050,12/15/2021 06:06,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.53,0,25.6,34,0
81432039050,12/15/2021 05:51,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.53,0,25.6,34,0
81432039053,12/15/2021 05:51,-78.93799635,36.00350901,4,4,,4,4,,33,39,39,39,39,0.5,0,7.1,51,0
81432039053,12/15/2021 05:36,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.49,0,7.4,49,0
81432039050,12/15/2021 05:36,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.53,0,25.5,34,8
81432039050,12/15/2021 05:21,-78.93806341,36.00346491,3,4,,4,4,,26,31,31,31,31,0.52,0,25.7,34,0
81432039053,12/15/2021 05:21,-78.93799635,36.00350901,4,4,,4,4,,34,40,40,40,40,0.51,0,7.6,49,0
81432039050,12/15/2021 05:06,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.54,0,25.9,33,0
81432039053,12/15/2021 05:06,-78.93799635,36.00350901,4,4,,4,4,,34,40,40,40,40,0.5,0,7.6,48,0
81432039050,12/15/2021 04:51,-78.93806341,36.00346491,4,4,,4,4,,27,32,32,32,32,0.53,0,25.5,34,0
81432039053,12/15/2021 04:51,-78.93799635,36.00350901,4,4,,4,4,,36,42,43,43,43,0.49,0,7.7,46,0
81432039053,12/15/2021 04:36,-78.93799635,36.00350901,4,4,,4,4,,36,42,43,43,43,0.5,0,7.9,45,0
81432039050,12/15/2021 04:36,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.54,0,25.6,34,0
81432039053,12/15/2021 04:21,-78.93799635,36.00350901,4,4,,4,4,,37,43,43,44,44,0.5,0,8.4,43,0
81432039050,12/15/2021 04:21,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.53,0,25.6,35,0
81432039050,12/15/2021 04:06,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.52,0,25.4,35,0
81432039053,12/15/2021 04:06,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.5,0,8.7,43,0
81432039050,12/15/2021 03:51,-78.93806341,36.00346491,3,3,,3,3,,24,28,29,29,29,0.53,0,25.5,36,0
81432039053,12/15/2021 03:51,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.51,0,8.9,42,0
81432039053,12/15/2021 03:36,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.51,0,9.0,42,0
81432039050,12/15/2021 03:36,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.53,0,25.5,36,0
81432039053,12/15/2021 03:21,-78.93799635,36.00350901,4,4,,4,4,,34,40,40,40,40,0.5,0,9.0,41,0
81432039050,12/15/2021 03:21,-78.93806341,36.00346491,3,3,,3,3,,25,29,30,30,30,0.53,0,25.5,36,0
81432039053,12/15/2021 03:06,-78.93799635,36.00350901,4,4,,4,4,,34,39,40,40,40,0.49,0,9.6,39,0
81432039050,12/15/2021 03:06,-78.93806341,36.00346491,3,3,,3,3,,24,27,28,28,28,0.52,0,25.7,34,0
81432039053,12/15/2021 02:51,-78.93799635,36.00350901,3,4,,4,4,,30,35,35,35,35,0.51,0,9.9,38,0
81432039050,12/15/2021 02:51,-78.93806341,36.00346491,3,3,,3,3,,22,25,26,26,26,0.53,0,25.9,32,0
81432039053,12/15/2021 02:36,-78.93799635,36.00350901,3,4,,4,4,,29,34,34,34,34,0.51,0,10.1,37,0
81432039050,12/15/2021 02:36,-78.93806341,36.00346491,3,3,,3,3,,21,24,25,25,25,0.53,0,25.7,32,0
81432039053,12/15/2021 02:21,-78.93799635,36.00350901,3,3,,3,3,,28,32,33,33,33,0.5,0,10.4,36,0
81432039050,12/15/2021 02:21,-78.93806341,36.00346491,2,3,,3,3,,19,22,22,22,22,0.52,0,25.6,33,0
81432039053,12/15/2021 02:06,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.51,0,10.6,36,0
81432039050,12/15/2021 02:06,-78.93806341,36.00346491,2,2,,2,2,,18,20,20,20,20,0.54,0,25.7,33,0
81432039053,12/15/2021 01:51,-78.93799635,36.00350901,3,3,,3,3,,23,27,27,27,27,0.51,0,10.8,36,0
81432039050,12/15/2021 01:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.53,0,26.0,37,0
81432039053,12/15/2021 01:36,-78.93799635,36.00350901,3,3,,3,3,,24,28,29,29,29,0.52,0,11.0,34,0
81432039050,12/15/2021 01:36,-78.93806341,36.00346491,2,2,,2,2,,13,16,16,16,16,0.53,0,26.2,37,0
81432039050,12/15/2021 01:21,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.53,0,25.6,38,0
81432039053,12/15/2021 01:21,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.52,0,11.3,34,0
81432039050,12/15/2021 01:06,-78.93806341,36.00346491,2,2,,2,2,,14,17,17,17,17,0.52,0,25.6,39,0
81432039053,12/15/2021 01:06,-78.93799635,36.00350901,3,3,,3,3,,26,30,30,30,30,0.49,0,11.5,34,0
81432039053,12/15/2021 00:51,-78.93799635,36.00350901,3,3,,3,3,,27,31,31,31,31,0.5,0,11.6,34,0
81432039050,12/15/2021 00:51,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.5,0,25.6,39,0
81432039050,12/15/2021 00:36,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.54,0,25.5,39,8
81432039053,12/15/2021 00:36,-78.93799635,36.00350901,4,4,,4,4,,31,35,36,36,36,0.51,0,11.6,34,0
81432039053,12/15/2021 00:21,-78.93799635,36.00350901,4,4,,4,4,,31,36,36,36,36,0.52,0,11.7,34,0
81432039050,12/15/2021 00:21,-78.93806341,36.00346491,2,2,,2,2,,14,17,17,17,17,0.53,0,25.6,39,0
81432039050,12/15/2021 00:06,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.53,0,25.6,39,0
81432039053,12/15/2021 00:06,-78.93799635,36.00350901,3,3,,3,3,,22,26,26,26,26,0.51,0,12.2,34,0
81432039053,01/31/2022 23:50,-78.93799635,36.00350901,4,4,,4,4,,37,43,43,43,43,0.49,0,8.7,36,0
81432039050,01/31/2022 23:50,-78.93806341,36.00346491,3,3,,3,3,,21,24,24,25,25,0.52,0,25.6,38,0
81432039053,01/31/2022 23:35,-78.93799635,36.00350901,4,5,,5,5,,39,45,45,45,45,0.49,0,9.1,35,0
81432039050,01/31/2022 23:35,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.5,0,25.5,38,0
81432039050,01/31/2022 23:20,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.49,0,25.5,38,0
81432039053,01/31/2022 23:20,-78.93799635,36.00350901,5,5,,5,5,,40,47,47,47,47,0.5,0,9.4,34,8
81432039053,01/31/2022 23:05,-78.93799635,36.00350901,5,5,,5,5,,44,51,51,51,51,0.49,0,9.5,34,0
81432039050,01/31/2022 23:05,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.51,0,25.6,38,0
81432039053,01/31/2022 22:50,-78.93799635,36.00350901,5,6,,6,6,,47,54,54,54,54,0.49,0,10.2,32,0
81432039050,01/31/2022 22:50,-78.93806341,36.00346491,3,3,,3,3,,22,25,26,26,26,0.52,0,25.6,38,0
81432039050,01/31/2022 22:35,-78.93806341,36.00346491,3,3,,3,3,,21,25,25,25,25,0.51,0,25.6,38,0
81432039053,01/31/2022 22:35,-78.93799635,36.00350901,5,5,,5,5,,40,47,47,47,47,0.52,0,11.7,29,0
81432039053,01/31/2022 22:20,-78.93799635,36.00350901,4,5,,5,5,,38,44,44,44,44,0.5,0,13.9,26,8
81432039050,01/31/2022 22:20,-78.93806341,36.00346491,3,3,,3,3,,21,24,25,25,25,0.52,0,25.6,38,0
81432039050,01/31/2022 22:05,-78.93806341,36.00346491,3,3,,3,3,,23,26,26,26,26,0.56,0,25.6,38,0
81432039053,01/31/2022 22:05,-78.93799635,36.00350901,4,5,,5,5,,37,43,43,43,43,0.5,0,15.6,25,0
81432039053,01/31/2022 21:50,-78.93799635,36.00350901,4,5,,5,5,,36,41,41,42,42,0.5,0,16.5,23,0
81432039050,01/31/2022 21:50,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.55,0,25.7,38,0
81432039050,01/31/2022 21:35,-78.93806341,36.00346491,3,3,,3,3,,25,28,29,29,29,0.55,0,25.7,38,0
81432039053,01/31/2022 21:35,-78.93799635,36.00350901,4,5,,5,5,,37,43,43,43,43,0.5,0,18.1,22,0
81432039053,01/31/2022 21:20,-78.93799635,36.00350901,4,5,,5,5,,36,42,43,43,43,0.51,0,19.0,20,0
81432039050,01/31/2022 21:20,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.52,0,25.7,38,0
81432039053,01/31/2022 21:05,-78.93799635,36.00350901,5,5,,5,5,,38,44,44,44,44,0.49,0,20.1,19,0
81432039050,01/31/2022 21:05,-78.93806341,36.00346491,3,3,,3,3,,22,25,25,25,25,0.53,0,25.6,38,0
81432039050,01/31/2022 20:50,-78.93806341,36.00346491,3,3,,3,3,,21,25,25,25,25,0.52,0,25.6,38,0
81432039053,01/31/2022 20:50,-78.93799635,36.00350901,5,5,,5,5,,36,42,42,42,42,0.5,0,20.3,20,0
81432039053,01/31/2022 20:35,-78.93799635,36.00350901,5,5,,5,5,,37,43,43,43,43,0.48,0,21.2,19,0
81432039050,01/31/2022 20:35,-78.93806341,36.00346491,3,3,,3,3,,21,24,24,24,24,0.52,0,25.6,38,0
81432039053,01/31/2022 20:20,-78.93799635,36.00350901,5,5,,5,5,,37,43,43,43,43,0.49,0,21.6,18,0
81432039050,01/31/2022 20:20,-78.93806341,36.00346491,3,3,,3,3,,21,25,25,25,25,0.51,0,25.6,38,0
81432039050,01/31/2022 20:05,-78.93806341,36.00346491,3,3,,3,3,,22,25,25,25,25,0.54,0,25.6,39,0
