Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),Temperature (Celsius),Relative Humidity (%),Time Delta,Entry Count
81432039074,Duke,Duke 2,"(2022, 3, 2, 18)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,20.25,23.75,23.75,23.75,23.75,0.535,33.325,13.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 19)",-78.93817,36.0036,False,3.0,3.25,,3.25,3.25,,21.75,25.5,25.5,25.5,25.5,0.535,33.55,13.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 20)",-78.93817,36.0036,False,3.0,3.5,,3.5,3.5,,22.75,26.5,26.75,26.75,26.75,0.5325,31.575,15.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 21)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,21.0,25.0,25.0,25.0,25.0,0.5275000000000001,29.549999999999997,17.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 22)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,19.5,23.5,23.5,23.5,23.5,0.5275000000000001,27.3,19.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 23)",-78.93817,36.0036,False,4.25,4.5,,4.5,4.5,,33.5,39.5,39.5,39.5,39.5,0.5325,20.9,27.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 0)",-78.93817,36.0036,False,4.0,4.25,,4.25,4.25,,32.0,37.75,38.25,38.25,38.25,0.5375000000000001,17.975,33.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 1)",-78.93817,36.0036,False,3.25,3.75,,3.75,3.75,,27.0,31.5,32.0,32.25,32.25,0.5325,16.775,36.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 2)",-78.93817,36.0036,False,3.25,3.5,,3.5,3.5,,27.25,32.25,32.25,32.25,32.25,0.5225,16.1,37.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 3, 3)",-78.93817,36.0036,False,3.0,4.0,,4.0,4.0,,27.5,32.5,32.75,32.75,32.75,0.55,15.375,39.0,15.0,4.0
